item_no,category,main_promotion,color,stars,success_indicator
154729,T-Shirt,Catalog,Green,4.5,top
461879,Tunic,Catalog,Yellow,3.8,top
788300,Blouse,Catalog,Yellow,3.5,top
653502,Blouse,Display_Ad_Campaign,Blue,5.1,top
480621,Polo-Shirt,Category_Highlight,Blue,1.8,flop
804482,T-Shirt,Frontpage_Header,Multi-Color,4.3,top
614082,Polo-Shirt,Catalog,Blue,1.1,flop
821280,Tunic,Category_Highlight,Red,3.0,flop
985023,Blouse,Frontpage_Header,Orange,4.1,top
706340,Blouse,Catalog,Brown,4.9,top
732564,Polo-Shirt,Catalog,Yellow,3.4,top
371962,Polo-Shirt,Catalog,Pink,4.3,top
364297,T-Shirt,Catalog,Red,4.1,flop
544786,T-Shirt,Frontpage_Header,Yellow,4.8,top
378007,T-Shirt,Display_Ad_Campaign,Brown,4.3,flop
121782,Tunic,Catalog,Multi-Color,3.2,flop
250732,Blouse,Catalog,Multi-Color,3.3,top
596915,Polo-Shirt,Category_Highlight,White,3.4,top
320665,Polo-Shirt,Category_Highlight,Multi-Color,2.5,flop
901627,Polo-Shirt,Frontpage_Header,Yellow,2.9,flop
876199,T-Shirt,Category_Highlight,Multi-Color,3.4,top
345517,Tunic,Display_Ad_Campaign,Multi-Color,4.1,top
634629,T-Shirt,Category_Highlight,Green,5.3,top
438165,Sweatshirt,Frontpage_Header,Blue,3.7,top
402460,Blouse,Catalog,Blue,2.6,flop
650002,Sweatshirt,Catalog,Red,2.4,flop
941110,Sweatshirt,Catalog,Multi-Color,2.2,flop
364513,T-Shirt,Frontpage_Header,Black,5.0,top
394584,Tunic,Display_Ad_Campaign,Black,2.4,flop
152891,Tunic,Display_Ad_Campaign,Multi-Color,3.8,top
508240,T-Shirt,Display_Ad_Campaign,Multi-Color,1.7,flop
716095,Blouse,Catalog,Yellow,4.1,top
665721,T-Shirt,Catalog,Black,3.3,flop
162354,Tunic,Category_Highlight,Red,3.4,flop
714029,Hoodie,Category_Highlight,White,5.0,top
448249,Polo-Shirt,Frontpage_Header,Orange,2.2,flop
903790,Blouse,Frontpage_Header,Green,3.5,top
311774,T-Shirt,Catalog,Black,3.7,top
894233,Hoodie,Display_Ad_Campaign,Pink,2.4,flop
597925,Sweatshirt,Display_Ad_Campaign,Orange,4.6,top
256322,Tunic,Category_Highlight,Black,4.2,top
253079,Polo-Shirt,Catalog,Red,3.9,flop
770636,Polo-Shirt,Catalog,Blue,1.6,flop
639397,Hoodie,Display_Ad_Campaign,Black,4.5,top
930868,Sweatshirt,Display_Ad_Campaign,Orange,4.3,top
440845,Polo-Shirt,Catalog,Green,2.7,flop
512601,T-Shirt,Category_Highlight,Blue,2.6,top
716562,Hoodie,Catalog,Yellow,3.5,top
118585,T-Shirt,Catalog,Red,4.7,top
516250,Hoodie,Catalog,White,5.0,top
543113,T-Shirt,Category_Highlight,Yellow,3.7,top
201833,T-Shirt,Catalog,Multi-Color,1.8,flop
526594,T-Shirt,Display_Ad_Campaign,Pink,4.5,flop
447874,Blouse,Display_Ad_Campaign,White,4.3,top
237715,Hoodie,Frontpage_Header,Blue,3.3,flop
563554,Sweatshirt,Catalog,Black,5.2,top
139175,Tunic,Category_Highlight,Blue,4.6,top
280295,Tunic,Catalog,Red,3.2,flop
852278,Tunic,Category_Highlight,Green,3.1,top
821564,Tunic,Catalog,Green,3.6,top
289833,Polo-Shirt,Category_Highlight,Blue,3.5,top
368547,T-Shirt,Category_Highlight,Red,3.6,top
855826,Blouse,Frontpage_Header,Green,5.0,top
462224,Polo-Shirt,Category_Highlight,White,5.0,flop
893740,Polo-Shirt,Category_Highlight,Orange,2.4,flop
307624,Sweatshirt,Catalog,Orange,2.0,flop
791808,Hoodie,Category_Highlight,White,3.9,top
590002,Tunic,Category_Highlight,Multi-Color,2.7,top
517183,T-Shirt,Catalog,Multi-Color,1.1,flop
377640,Sweatshirt,Display_Ad_Campaign,Blue,3.6,flop
757355,T-Shirt,Display_Ad_Campaign,Black,3.5,top
835618,T-Shirt,Display_Ad_Campaign,Blue,3.7,top
577960,T-Shirt,Display_Ad_Campaign,Brown,4.7,top
511654,Tunic,Category_Highlight,Yellow,2.4,flop
315011,Tunic,Category_Highlight,Brown,4.4,top
450789,Polo-Shirt,Frontpage_Header,Pink,2.8,flop
921218,Sweatshirt,Display_Ad_Campaign,Orange,4.5,top
146526,T-Shirt,Frontpage_Header,Green,4.6,top
645533,Polo-Shirt,Catalog,Blue,1.6,flop
830137,Tunic,Display_Ad_Campaign,Multi-Color,4.8,top
320616,Polo-Shirt,Catalog,Green,4.0,top
743545,Polo-Shirt,Catalog,Blue,2.1,flop
657173,Polo-Shirt,Category_Highlight,Green,4.0,top
611711,Blouse,Frontpage_Header,Multi-Color,2.3,flop
667279,Sweatshirt,Display_Ad_Campaign,Blue,3.9,top
210743,Blouse,Display_Ad_Campaign,Blue,4.6,top
131299,Blouse,Display_Ad_Campaign,Brown,4.7,top
830388,Hoodie,Category_Highlight,White,3.9,top
714654,Polo-Shirt,Catalog,Multi-Color,3.1,flop
192497,Tunic,Category_Highlight,Red,3.4,flop
555732,T-Shirt,Catalog,Multi-Color,1.0,flop
851657,Polo-Shirt,Frontpage_Header,Yellow,2.3,flop
374204,Tunic,Category_Highlight,Red,3.1,flop
188908,Sweatshirt,Frontpage_Header,Green,3.7,top
287863,T-Shirt,Frontpage_Header,Multi-Color,4.4,flop
255014,Tunic,Category_Highlight,Multi-Color,3.7,top
823430,Tunic,Category_Highlight,Green,4.5,top
920002,T-Shirt,Catalog,Blue,2.4,top
753405,Hoodie,Display_Ad_Campaign,Yellow,2.5,flop
273849,Sweatshirt,Catalog,Orange,4.6,top
640902,Tunic,Catalog,Multi-Color,4.5,flop
906566,Hoodie,Catalog,Green,3.6,top
382019,Polo-Shirt,Catalog,Multi-Color,2.6,flop
544398,Polo-Shirt,Frontpage_Header,Brown,2.5,flop
384458,T-Shirt,Display_Ad_Campaign,Black,3.9,top
695992,Polo-Shirt,Catalog,Green,2.3,flop
626085,Tunic,Category_Highlight,Multi-Color,3.4,top
756912,T-Shirt,Catalog,Multi-Color,1.7,flop
536257,T-Shirt,Category_Highlight,Green,5.1,top
237883,T-Shirt,Catalog,Multi-Color,1.7,flop
527232,Sweatshirt,Frontpage_Header,White,4.7,top
273290,T-Shirt,Category_Highlight,Multi-Color,3.4,top
298946,Sweatshirt,Category_Highlight,Red,1.7,flop
534512,Tunic,Category_Highlight,Green,3.1,flop
919824,Tunic,Category_Highlight,Multi-Color,3.8,top
913231,Tunic,Display_Ad_Campaign,Black,3.1,flop
476442,Polo-Shirt,Category_Highlight,White,4.7,top
125798,Tunic,Catalog,Multi-Color,3.1,top
177572,Polo-Shirt,Catalog,Blue,2.2,flop
686487,Hoodie,Category_Highlight,White,3.8,top
129411,Blouse,Frontpage_Header,Red,2.8,flop
327694,Tunic,Frontpage_Header,Blue,3.4,flop
839874,Polo-Shirt,Catalog,Blue,1.2,flop
133954,Sweatshirt,Frontpage_Header,Blue,3.2,top
426336,Blouse,Display_Ad_Campaign,Blue,4.6,top
151535,Polo-Shirt,Frontpage_Header,Blue,2.7,top
356893,Sweatshirt,Frontpage_Header,Blue,3.7,top
356211,Blouse,Display_Ad_Campaign,Blue,2.9,top
852588,Hoodie,Catalog,Green,4.2,top
504454,Tunic,Category_Highlight,Blue,4.1,top
247546,Sweatshirt,Category_Highlight,Multi-Color,3.1,flop
198758,Polo-Shirt,Frontpage_Header,White,3.3,top
300046,Tunic,Category_Highlight,Yellow,2.4,top
726118,Blouse,Category_Highlight,Yellow,4.5,top
861707,Polo-Shirt,Category_Highlight,Green,3.5,top
357043,T-Shirt,Frontpage_Header,Red,4.9,top
983266,Tunic,Frontpage_Header,Multi-Color,2.8,top
746402,Tunic,Category_Highlight,Blue,3.9,top
121202,Polo-Shirt,Catalog,Yellow,3.6,top
957213,Blouse,Category_Highlight,Blue,3.2,top
705671,Sweatshirt,Frontpage_Header,Green,3.2,flop
725937,Tunic,Category_Highlight,Yellow,2.3,flop
379379,Tunic,Display_Ad_Campaign,Blue,3.1,top
734695,Sweatshirt,Catalog,Multi-Color,2.9,flop
864966,Hoodie,Category_Highlight,White,4.0,top
320401,Tunic,Frontpage_Header,Blue,2.9,top
446846,Polo-Shirt,Catalog,Blue,1.0,flop
789732,Polo-Shirt,Category_Highlight,Brown,3.0,top
988926,Polo-Shirt,Catalog,Multi-Color,3.1,flop
163568,Blouse,Frontpage_Header,Blue,2.9,top
849862,Sweatshirt,Catalog,Green,3.4,top
533198,Tunic,Category_Highlight,Yellow,2.3,flop
784541,Sweatshirt,Category_Highlight,Multi-Color,1.2,flop
497014,Hoodie,Catalog,Brown,3.5,top
139211,T-Shirt,Frontpage_Header,Multi-Color,2.2,flop
201067,Blouse,Category_Highlight,Blue,1.8,flop
202676,T-Shirt,Category_Highlight,Multi-Color,1.7,top
184488,Tunic,Category_Highlight,Yellow,2.7,flop
379673,Tunic,Frontpage_Header,Blue,4.4,top
116240,Sweatshirt,Display_Ad_Campaign,Red,4.1,top
705745,T-Shirt,Frontpage_Header,Yellow,4.5,top
214196,Blouse,Frontpage_Header,Red,4.1,top
956252,T-Shirt,Category_Highlight,Blue,3.0,top
981256,Hoodie,Category_Highlight,White,4.4,top
472395,Sweatshirt,Category_Highlight,Green,3.0,top
633057,Tunic,Category_Highlight,Green,4.4,top
599390,Blouse,Display_Ad_Campaign,White,4.6,top
435824,T-Shirt,Frontpage_Header,Yellow,4.4,top
504851,Hoodie,Category_Highlight,White,4.7,top
452704,Polo-Shirt,Catalog,Multi-Color,2.8,flop
760664,Sweatshirt,Catalog,Black,4.8,top
861330,T-Shirt,Frontpage_Header,Multi-Color,4.7,top
793411,Polo-Shirt,Frontpage_Header,Green,3.0,flop
485690,Tunic,Display_Ad_Campaign,Multi-Color,4.8,top
354012,Polo-Shirt,Category_Highlight,Blue,3.4,top
338912,Sweatshirt,Category_Highlight,Orange,2.3,flop
510865,Tunic,Category_Highlight,Multi-Color,3.1,top
969459,T-Shirt,Frontpage_Header,Brown,5.2,top
650611,Blouse,Category_Highlight,Blue,2.1,flop
547420,Blouse,Frontpage_Header,Blue,3.1,top
807022,Polo-Shirt,Category_Highlight,White,4.7,flop
980562,T-Shirt,Frontpage_Header,Multi-Color,3.9,flop
339612,Tunic,Display_Ad_Campaign,Multi-Color,4.5,top
144864,Tunic,Display_Ad_Campaign,Multi-Color,4.1,top
153038,Hoodie,Category_Highlight,Blue,3.1,flop
287271,Hoodie,Catalog,Green,4.5,top
395346,Blouse,Frontpage_Header,Multi-Color,2.2,flop
939152,Blouse,Frontpage_Header,Blue,3.9,top
674578,T-Shirt,Category_Highlight,Multi-Color,3.5,top
743133,Hoodie,Category_Highlight,White,3.7,top
243103,Tunic,Frontpage_Header,Black,3.0,top
547432,T-Shirt,Frontpage_Header,Orange,3.6,top
640506,T-Shirt,Frontpage_Header,Red,4.9,top
590018,T-Shirt,Frontpage_Header,Multi-Color,4.9,top
548650,Hoodie,Display_Ad_Campaign,Yellow,2.7,flop
488573,T-Shirt,Catalog,Multi-Color,2.2,flop
161124,Tunic,Category_Highlight,Green,3.7,top
611236,Tunic,Frontpage_Header,Yellow,2.9,flop
226993,Sweatshirt,Catalog,Red,2.0,flop
250704,T-Shirt,Frontpage_Header,Orange,4.2,top
535512,Hoodie,Catalog,Black,3.9,top
540139,T-Shirt,Catalog,Yellow,3.8,top
653742,Polo-Shirt,Frontpage_Header,Brown,2.3,flop
311932,Tunic,Category_Highlight,Red,2.9,flop
388166,T-Shirt,Category_Highlight,Multi-Color,4.1,top
161251,T-Shirt,Category_Highlight,Blue,3.2,top
211387,Sweatshirt,Catalog,Multi-Color,2.4,flop
810552,Polo-Shirt,Frontpage_Header,Yellow,2.4,flop
692773,T-Shirt,Frontpage_Header,Yellow,4.5,top
353533,Sweatshirt,Frontpage_Header,Blue,2.4,flop
549470,Tunic,Display_Ad_Campaign,Yellow,5.8,top
576641,Tunic,Category_Highlight,Multi-Color,3.4,flop
576486,Sweatshirt,Catalog,Orange,2.3,top
793414,Blouse,Frontpage_Header,Red,3.8,top
927377,T-Shirt,Frontpage_Header,Black,4.8,top
773453,T-Shirt,Catalog,Red,3.9,top
390174,Tunic,Category_Highlight,Multi-Color,3.1,top
565986,Hoodie,Catalog,Yellow,2.7,flop
102184,Blouse,Catalog,Yellow,3.8,top
362381,Sweatshirt,Catalog,Multi-Color,2.4,top
722035,Blouse,Frontpage_Header,Red,4.4,top
572561,Tunic,Frontpage_Header,Blue,3.3,top
652920,Tunic,Frontpage_Header,White,3.8,flop
221062,Tunic,Category_Highlight,Green,3.4,top
918962,Polo-Shirt,Display_Ad_Campaign,Yellow,5.4,top
959067,Sweatshirt,Display_Ad_Campaign,Orange,4.2,top
976547,Sweatshirt,Frontpage_Header,Blue,3.4,top
118365,Tunic,Category_Highlight,Green,2.0,flop
220045,Tunic,Frontpage_Header,Multi-Color,2.9,top
171484,Blouse,Catalog,Black,4.0,top
162495,Tunic,Frontpage_Header,Multi-Color,2.5,top
777417,Polo-Shirt,Frontpage_Header,Brown,2.4,flop
352930,Hoodie,Catalog,Orange,2.9,top
122970,Blouse,Frontpage_Header,Black,5.0,top
814101,Sweatshirt,Display_Ad_Campaign,Blue,2.7,top
365717,T-Shirt,Catalog,Multi-Color,1.6,top
903971,Polo-Shirt,Category_Highlight,Black,3.0,top
902830,T-Shirt,Display_Ad_Campaign,Black,3.0,top
655425,T-Shirt,Catalog,Red,4.2,flop
189639,Hoodie,Catalog,Multi-Color,2.6,flop
178050,Hoodie,Frontpage_Header,White,3.9,top
978358,T-Shirt,Category_Highlight,Multi-Color,3.8,top
498494,Tunic,Display_Ad_Campaign,Multi-Color,3.9,flop
932441,Blouse,Category_Highlight,Green,4.6,top
613047,Blouse,Frontpage_Header,Black,4.3,top
395463,Polo-Shirt,Catalog,Multi-Color,2.6,flop
785120,Tunic,Display_Ad_Campaign,Pink,3.3,top
517272,Tunic,Frontpage_Header,Blue,2.9,top
354281,T-Shirt,Frontpage_Header,Multi-Color,4.1,top
444896,Tunic,Catalog,Black,2.4,flop
816937,Tunic,Category_Highlight,Yellow,2.8,flop
556793,Sweatshirt,Category_Highlight,Multi-Color,2.5,flop
317116,Blouse,Catalog,Yellow,3.7,top
670229,Tunic,Category_Highlight,Multi-Color,2.6,top
390118,Polo-Shirt,Category_Highlight,Brown,3.1,top
195083,Blouse,Frontpage_Header,White,3.7,top
197486,Polo-Shirt,Catalog,Orange,3.5,top
836275,Tunic,Category_Highlight,Red,3.4,flop
248189,Sweatshirt,Catalog,Orange,4.4,top
925636,Sweatshirt,Display_Ad_Campaign,Blue,3.3,top
512456,Sweatshirt,Frontpage_Header,Yellow,3.5,top
429973,Tunic,Catalog,Black,3.0,flop
197052,Polo-Shirt,Frontpage_Header,Multi-Color,3.2,top
332835,T-Shirt,Catalog,Green,5.2,top
714902,Sweatshirt,Catalog,Multi-Color,2.7,flop
824972,Sweatshirt,Display_Ad_Campaign,Orange,4.3,top
496515,Blouse,Frontpage_Header,Black,4.7,top
397639,Tunic,Display_Ad_Campaign,Multi-Color,3.9,top
654407,Hoodie,Catalog,Yellow,3.3,flop
190590,T-Shirt,Category_Highlight,Yellow,4.8,top
141436,Blouse,Catalog,Blue,2.9,flop
966354,Blouse,Frontpage_Header,Black,3.5,top
747162,Tunic,Category_Highlight,Blue,4.5,top
805278,Blouse,Category_Highlight,Multi-Color,2.9,flop
228150,Sweatshirt,Catalog,Multi-Color,2.2,flop
541288,Sweatshirt,Catalog,Multi-Color,2.2,flop
608528,Hoodie,Catalog,Orange,3.5,top
535877,Polo-Shirt,Display_Ad_Campaign,Black,2.9,top
164803,Tunic,Category_Highlight,Red,3.0,flop
486437,Sweatshirt,Category_Highlight,Multi-Color,2.8,flop
851425,Hoodie,Display_Ad_Campaign,Blue,3.3,flop
588923,Polo-Shirt,Catalog,Yellow,2.7,flop
257091,T-Shirt,Category_Highlight,Red,4.3,top
307264,Polo-Shirt,Category_Highlight,Brown,3.8,top
382669,Blouse,Category_Highlight,Blue,2.1,flop
116100,Sweatshirt,Catalog,Red,1.4,flop
430779,T-Shirt,Display_Ad_Campaign,Black,4.1,top
327433,T-Shirt,Category_Highlight,Yellow,3.9,top
811749,Hoodie,Catalog,Multi-Color,2.6,flop
882582,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9,top
844118,Polo-Shirt,Category_Highlight,Yellow,2.5,flop
314459,Sweatshirt,Catalog,Orange,4.1,top
178321,Polo-Shirt,Catalog,Pink,3.6,top
964849,Polo-Shirt,Category_Highlight,Brown,4.0,top
683050,Sweatshirt,Category_Highlight,Red,3.3,top
889452,Sweatshirt,Display_Ad_Campaign,Blue,5.3,top
641987,Polo-Shirt,Category_Highlight,Blue,3.3,top
669878,Sweatshirt,Frontpage_Header,Pink,4.2,top
317011,T-Shirt,Category_Highlight,Brown,4.8,top
380197,Sweatshirt,Catalog,Pink,4.4,top
728871,Polo-Shirt,Catalog,Pink,3.9,top
187862,Blouse,Catalog,Yellow,4.0,top
874005,T-Shirt,Catalog,Blue,3.7,flop
502440,Polo-Shirt,Frontpage_Header,Multi-Color,3.2,top
278759,Blouse,Catalog,Green,4.2,top
154648,Hoodie,Category_Highlight,Blue,3.8,top
986577,T-Shirt,Frontpage_Header,Yellow,4.0,flop
459211,Polo-Shirt,Catalog,Yellow,3.7,top
686514,Hoodie,Frontpage_Header,Orange,2.2,top
374639,Tunic,Frontpage_Header,Multi-Color,2.4,top
964550,Blouse,Frontpage_Header,Multi-Color,2.0,flop
435690,Hoodie,Frontpage_Header,Brown,2.4,flop
694066,Polo-Shirt,Frontpage_Header,White,2.9,flop
539405,Polo-Shirt,Frontpage_Header,Yellow,1.8,flop
967487,Hoodie,Catalog,Green,4.2,flop
900624,Sweatshirt,Catalog,Blue,4.2,top
401173,Polo-Shirt,Display_Ad_Campaign,Yellow,3.5,flop
404696,T-Shirt,Frontpage_Header,Multi-Color,5.2,top
972295,Sweatshirt,Display_Ad_Campaign,Pink,4.9,top
416067,Blouse,Frontpage_Header,Blue,3.9,top
795723,Blouse,Frontpage_Header,Blue,3.7,top
588269,Tunic,Catalog,Multi-Color,3.2,top
468527,Tunic,Category_Highlight,Multi-Color,3.8,top
352701,Blouse,Frontpage_Header,Multi-Color,2.4,flop
683535,Polo-Shirt,Catalog,Red,2.9,flop
981550,Sweatshirt,Catalog,Black,5.1,flop
404012,Tunic,Catalog,Multi-Color,4.8,top
612564,Blouse,Catalog,Red,4.0,top
499804,Polo-Shirt,Frontpage_Header,Pink,2.8,flop
778657,T-Shirt,Catalog,Green,5.5,top
494343,Blouse,Frontpage_Header,Blue,3.3,top
173411,Polo-Shirt,Frontpage_Header,Pink,2.7,flop
342262,Blouse,Frontpage_Header,Orange,4.6,top
337366,Polo-Shirt,Frontpage_Header,Yellow,3.0,flop
673277,Blouse,Catalog,Black,5.2,top
643852,T-Shirt,Frontpage_Header,Multi-Color,3.7,top
956506,Tunic,Category_Highlight,Brown,4.6,flop
248807,Blouse,Catalog,Yellow,4.2,top
134891,Polo-Shirt,Catalog,Yellow,3.8,top
337265,Tunic,Display_Ad_Campaign,Black,3.4,flop
884783,Tunic,Category_Highlight,Brown,4.1,top
509535,Hoodie,Category_Highlight,White,4.5,top
544278,Polo-Shirt,Category_Highlight,Pink,3.9,top
128708,Polo-Shirt,Display_Ad_Campaign,Yellow,4.2,top
180717,Tunic,Display_Ad_Campaign,Black,2.5,flop
765241,Sweatshirt,Category_Highlight,Red,1.7,flop
901683,Blouse,Frontpage_Header,Blue,4.2,top
243809,T-Shirt,Display_Ad_Campaign,Black,2.8,top
542181,Sweatshirt,Catalog,Pink,3.9,top
911117,Polo-Shirt,Category_Highlight,Multi-Color,3.9,top
329305,Blouse,Frontpage_Header,Black,4.2,top
875694,Tunic,Category_Highlight,Green,2.9,top
836322,Blouse,Catalog,Black,4.4,top
750391,Sweatshirt,Frontpage_Header,Pink,3.6,top
453598,Blouse,Frontpage_Header,Red,4.3,top
265156,Tunic,Display_Ad_Campaign,Brown,2.7,flop
237427,Sweatshirt,Display_Ad_Campaign,Pink,4.4,top
371832,T-Shirt,Catalog,Multi-Color,4.5,top
616763,Blouse,Display_Ad_Campaign,Brown,4.5,top
185964,Sweatshirt,Catalog,Multi-Color,3.1,flop
837758,Tunic,Frontpage_Header,Multi-Color,2.9,top
882572,Sweatshirt,Catalog,Red,2.1,flop
173802,Polo-Shirt,Frontpage_Header,Multi-Color,2.5,flop
106937,Hoodie,Category_Highlight,White,4.1,top
332955,T-Shirt,Category_Highlight,Green,4.6,top
422436,Tunic,Display_Ad_Campaign,Black,2.9,top
947691,Polo-Shirt,Catalog,Black,1.9,top
920025,Sweatshirt,Catalog,White,2.7,top
388405,Polo-Shirt,Display_Ad_Campaign,White,1.7,top
137492,Sweatshirt,Display_Ad_Campaign,Blue,3.2,top
563330,Polo-Shirt,Catalog,Multi-Color,3.4,flop
373627,Polo-Shirt,Catalog,Pink,4.1,top
494140,Tunic,Frontpage_Header,Red,3.2,flop
614054,Tunic,Category_Highlight,Red,1.9,flop
355225,Tunic,Frontpage_Header,Brown,2.7,flop
132433,Sweatshirt,Frontpage_Header,Multi-Color,2.9,flop
685353,Blouse,Frontpage_Header,Multi-Color,2.5,flop
317883,Polo-Shirt,Category_Highlight,Blue,3.9,top
875138,Tunic,Category_Highlight,Multi-Color,3.5,top
915784,Polo-Shirt,Catalog,Pink,4.7,top
516562,Tunic,Frontpage_Header,Multi-Color,3.1,top
682237,Sweatshirt,Frontpage_Header,Pink,3.6,top
407523,Tunic,Category_Highlight,Yellow,2.8,flop
448960,Polo-Shirt,Category_Highlight,Blue,4.5,top
968890,Tunic,Catalog,Multi-Color,3.1,flop
371808,Polo-Shirt,Catalog,Multi-Color,3.1,flop
421570,Tunic,Category_Highlight,Yellow,3.0,flop
185368,Polo-Shirt,Category_Highlight,Brown,3.4,top
559738,Tunic,Catalog,Brown,4.5,top
174680,Sweatshirt,Frontpage_Header,Green,3.1,top
686168,Tunic,Frontpage_Header,White,2.6,flop
132041,Blouse,Display_Ad_Campaign,Brown,5.1,top
499604,Sweatshirt,Catalog,Yellow,4.1,top
422129,Polo-Shirt,Category_Highlight,Multi-Color,3.0,flop
142115,Blouse,Display_Ad_Campaign,Brown,5.3,top
683359,T-Shirt,Display_Ad_Campaign,Multi-Color,1.6,flop
740282,Sweatshirt,Display_Ad_Campaign,White,2.8,flop
435323,Polo-Shirt,Frontpage_Header,Brown,2.7,flop
119399,T-Shirt,Catalog,Black,2.4,top
285971,Sweatshirt,Frontpage_Header,Pink,3.2,top
429968,Blouse,Category_Highlight,Black,4.6,top
376390,Polo-Shirt,Catalog,Green,2.7,flop
435868,Polo-Shirt,Catalog,Multi-Color,3.4,flop
639263,Hoodie,Category_Highlight,White,4.2,top
336255,Sweatshirt,Frontpage_Header,Blue,2.2,top
482666,T-Shirt,Category_Highlight,Green,5.3,top
654849,Sweatshirt,Catalog,Orange,4.6,top
860919,Tunic,Frontpage_Header,Multi-Color,2.7,top
444729,Polo-Shirt,Frontpage_Header,Orange,1.5,top
904465,Polo-Shirt,Category_Highlight,Red,3.3,flop
389412,T-Shirt,Display_Ad_Campaign,Blue,4.6,top
382762,Polo-Shirt,Category_Highlight,Multi-Color,3.0,flop
590572,Tunic,Category_Highlight,Yellow,2.7,top
957590,T-Shirt,Catalog,Red,2.0,flop
963345,Sweatshirt,Catalog,Orange,4.1,top
927425,Sweatshirt,Display_Ad_Campaign,Orange,4.1,top
741175,Hoodie,Catalog,Green,3.7,top
558607,Sweatshirt,Display_Ad_Campaign,Blue,2.9,top
371210,Hoodie,Category_Highlight,Blue,4.7,top
549153,Tunic,Category_Highlight,Blue,4.2,top
752159,Blouse,Catalog,Orange,4.1,top
820837,Hoodie,Display_Ad_Campaign,Yellow,3.7,top
805730,Polo-Shirt,Display_Ad_Campaign,Red,4.0,top
286306,Blouse,Category_Highlight,Green,5.7,top
398365,Polo-Shirt,Frontpage_Header,Brown,2.1,flop
290551,Polo-Shirt,Category_Highlight,Orange,2.6,flop
853330,Hoodie,Catalog,Brown,4.4,top
867720,Polo-Shirt,Category_Highlight,Blue,3.5,top
677517,T-Shirt,Display_Ad_Campaign,Blue,3.7,flop
614325,Hoodie,Display_Ad_Campaign,Blue,3.1,top
182873,Sweatshirt,Frontpage_Header,Yellow,3.4,flop
387615,Tunic,Catalog,Yellow,2.2,flop
115989,Polo-Shirt,Frontpage_Header,Red,2.8,flop
958269,Blouse,Frontpage_Header,Black,4.6,top
271016,Blouse,Display_Ad_Campaign,White,4.5,top
865447,Tunic,Catalog,Multi-Color,4.3,top
917518,T-Shirt,Category_Highlight,Blue,3.5,top
408912,Sweatshirt,Display_Ad_Campaign,Black,4.7,top
520862,Sweatshirt,Frontpage_Header,Green,3.2,top
697733,Sweatshirt,Frontpage_Header,Pink,3.3,top
289586,Tunic,Category_Highlight,Red,3.3,top
632083,Tunic,Frontpage_Header,Multi-Color,3.0,top
638055,Polo-Shirt,Catalog,Yellow,2.8,flop
145145,Tunic,Display_Ad_Campaign,Black,2.3,flop
548739,Polo-Shirt,Category_Highlight,Pink,3.7,top
235706,Sweatshirt,Category_Highlight,Red,2.0,flop
597897,Sweatshirt,Catalog,Yellow,2.4,flop
892129,T-Shirt,Category_Highlight,Blue,3.6,top
214542,Sweatshirt,Frontpage_Header,Yellow,3.6,top
951592,Tunic,Frontpage_Header,Blue,2.6,top
764654,Polo-Shirt,Frontpage_Header,Multi-Color,3.1,top
134665,Tunic,Catalog,Green,2.6,flop
840015,Polo-Shirt,Frontpage_Header,Orange,2.0,flop
405663,Blouse,Frontpage_Header,Blue,3.8,top
945657,T-Shirt,Category_Highlight,Yellow,3.2,top
881462,Polo-Shirt,Frontpage_Header,Yellow,3.0,flop
117245,Polo-Shirt,Display_Ad_Campaign,Yellow,5.1,top
811041,Tunic,Display_Ad_Campaign,Yellow,4.1,top
966609,Polo-Shirt,Category_Highlight,Multi-Color,3.1,flop
670816,Sweatshirt,Display_Ad_Campaign,Blue,3.4,top
259127,Polo-Shirt,Catalog,Yellow,3.5,flop
309738,Tunic,Catalog,Yellow,4.7,top
271467,Hoodie,Category_Highlight,White,3.9,flop
317952,Polo-Shirt,Catalog,Yellow,4.5,top
327067,Tunic,Display_Ad_Campaign,Black,2.3,top
552460,Polo-Shirt,Category_Highlight,Blue,3.3,top
111145,Hoodie,Catalog,Pink,4.2,top
610545,Tunic,Category_Highlight,Pink,3.4,flop
507975,Tunic,Frontpage_Header,Multi-Color,3.0,top
430757,Sweatshirt,Catalog,Orange,3.6,top
730972,Blouse,Category_Highlight,Black,5.0,top
102804,T-Shirt,Frontpage_Header,Pink,4.5,top
630885,T-Shirt,Category_Highlight,Blue,2.6,top
779697,Tunic,Category_Highlight,Yellow,2.7,flop
244925,T-Shirt,Category_Highlight,White,2.7,top
706877,Tunic,Category_Highlight,Yellow,2.5,top
248104,Blouse,Frontpage_Header,Red,3.4,top
383680,Polo-Shirt,Frontpage_Header,Yellow,3.0,flop
620719,Polo-Shirt,Display_Ad_Campaign,Yellow,4.5,top
847421,Tunic,Category_Highlight,Multi-Color,3.5,top
200998,Tunic,Display_Ad_Campaign,Multi-Color,4.0,top
